UserID,total_courses,avg_spending,avg_course_rating,diversity_score,learning_depth_index,beginner_ratio,enrollment_frequency,category_concentration,n_categories,recency_days,preferred_category_enc,preferred_level_enc
P1782,27,621.7800000000001,4.125925925925926,6,0.2222222222222222,0.5925925925925926,0.021360759493670885,0.25,6,134,4,1
P1783,19,693.0147368421052,4.2894736842105265,5,0.4473684210526316,0.21052631578947367,0.013708513708513708,0.375,5,24,0,2
P1784,17,778.5388235294117,4.464705882352941,5,0.4411764705882353,0.29411764705882354,0.01241782322863404,0.375,5,64,1,2
P1785,24,559.4604166666667,4.395833333333333,6,0.22916666666666666,0.5833333333333334,0.016506189821182942,0.25,6,2,1,1
P1786,8,896.045,4.2625,2,0.6875,0.125,0.011157601115760111,0.75,2,98,3,0
P1787,4,1111.1575,3.925,2,0.875,0.0,0.005312084993359893,0.75,2,128,0,0
P1788,7,1090.922857142857,4.271428571428571,5,0.9285714285714286,0.0,0.005818786367414797,0.375,5,230,3,0
P1789,16,756.989375,4.325,6,0.40625,0.3125,0.012057272042200452,0.25,6,129,2,2
P1790,5,1087.016,4.38,4,0.8,0.0,0.0049504950495049506,0.5,4,444,2,0
P1791,24,541.7416666666667,4.291666666666667,6,0.1875,0.7083333333333334,0.0210896309314587,0.25,6,316,3,1
P1792,23,792.4295652173913,4.360869565217391,6,0.5434782608695652,0.17391304347826086,0.01607267645003494,0.25,6,13,3,2
P1793,4,649.8199999999999,4.3,3,0.25,0.75,0.0032,0.625,3,87,1,1
P1794,15,695.5193333333334,4.446666666666667,6,0.4666666666666667,0.2,0.013020833333333334,0.25,6,230,1,2
P1795,10,1001.219,4.46,5,0.75,0.1,0.008771929824561403,0.375,5,62,2,0
P1796,12,664.7091666666666,4.391666666666667,5,0.375,0.4166666666666667,0.011639185257032008,0.375,5,429,3,1
P1797,19,580.3426315789474,4.38421052631579,6,0.23684210526315788,0.631578947368421,0.015484922575387123,0.25,6,158,2,1
P1798,1,838.41,4.6,1,0.5,0.0,1.0,0.875,1,752,1,2
P1799,10,948.451,4.41,3,0.75,0.1,0.00847457627118644,0.625,3,91,2,0
P1800,8,994.2675,4.625,5,0.75,0.0,0.006980802792321117,0.375,5,47,2,0
P1801,12,779.2325000000001,4.341666666666667,5,0.5,0.16666666666666666,0.009202453987730062,0.375,5,42,1,2
P1802,15,776.26,4.413333333333333,5,0.5,0.3333333333333333,0.011485451761102604,0.375,5,28,0,2
P1803,8,1040.2875,4.3375,5,0.875,0.125,0.007428040854224698,0.375,5,301,4,0
P1804,9,1024.6255555555556,4.455555555555556,3,0.8333333333333334,0.0,0.00782608695652174,0.625,3,5,2,0
P1805,4,1058.2575000000002,4.3,3,0.875,0.0,0.0035746201966041107,0.625,3,7,2,0
P1806,15,811.8626666666667,4.373333333333333,6,0.5,0.26666666666666666,0.01288659793814433,0.25,6,8,2,2
P1807,13,1100.2184615384615,4.3769230769230765,5,0.8461538461538461,0.0,0.010220125786163521,0.375,5,57,2,0
P1808,7,518.9842857142858,4.3,4,0.07142857142857142,0.8571428571428571,0.006427915518824609,0.5,4,67,2,1
P1809,3,775.9466666666667,3.9,2,0.3333333333333333,0.3333333333333333,0.004347826086956522,0.75,2,300,4,2
P1810,18,821.9333333333333,4.477777777777778,5,0.5555555555555556,0.1111111111111111,0.01309090909090909,0.375,5,80,2,2
P1811,4,564.29,4.3,2,0.25,0.75,0.0034482758620689655,0.75,2,48,1,1
P1812,20,616.6745,4.345000000000001,6,0.225,0.7,0.01594896331738437,0.25,6,22,2,1
P1813,17,652.7294117647059,4.394117647058824,6,0.29411764705882354,0.47058823529411764,0.016299137104506232,0.25,6,398,4,1
P1814,4,548.87,4.4,3,0.125,0.75,0.0035778175313059034,0.625,3,161,3,1
P1815,17,562.919411764706,4.382352941176471,6,0.23529411764705882,0.5882352941176471,0.013198757763975156,0.25,6,36,1,1
P1816,14,857.89,4.492857142857143,6,0.4642857142857143,0.2857142857142857,0.010189228529839884,0.25,6,85,2,2
P1817,20,798.5325,4.415,5,0.5,0.25,0.015910898965791568,0.375,5,202,1,2
P1818,5,1141.408,4.5,3,0.9,0.0,0.004557885141294439,0.625,3,97,2,0
P1819,2,1132.65,4.4,2,1.0,0.0,0.0017985611510791368,0.75,2,278,2,0
P1820,15,612.4666666666667,4.42,5,0.26666666666666666,0.6,0.01107011070110701,0.375,5,43,3,1
P1821,3,640.9166666666666,4.566666666666666,3,0.16666666666666666,0.6666666666666666,0.00505902192242833,0.625,3,324,1,1
P1822,11,813.570909090909,4.463636363636364,6,0.5454545454545454,0.2727272727272727,0.01089108910891089,0.25,6,413,4,0
P1823,5,559.9680000000001,4.46,4,0.2,0.6,0.011933174224343675,0.5,4,320,1,1
P1824,18,734.2444444444444,4.25,6,0.4722222222222222,0.1111111111111111,0.0141287284144427,0.25,6,151,2,2
P1825,3,638.0600000000001,4.2,3,0.3333333333333333,0.6666666666666666,0.00967741935483871,0.625,3,556,5,1
P1826,6,1097.945,4.3999999999999995,3,0.75,0.0,0.005366726296958855,0.625,3,271,2,2
P1827,1,871.75,4.3,1,0.5,0.0,1.0,0.875,1,476,3,2
P1828,19,761.7573684210525,4.38421052631579,6,0.5,0.2631578947368421,0.014168530947054437,0.25,6,73,3,2
P1829,13,723.1846153846153,4.2153846153846155,6,0.5384615384615384,0.15384615384615385,0.010612244897959184,0.25,6,162,1,2
P1830,6,402.84999999999997,4.166666666666667,3,0.08333333333333333,0.8333333333333334,0.0054249547920434,0.625,3,62,1,1
P1831,6,555.1733333333333,4.466666666666667,5,0.16666666666666666,0.6666666666666666,0.01011804384485666,0.375,5,70,5,1
P1832,10,979.838,4.4399999999999995,4,0.7,0.1,0.007733952049497293,0.5,4,77,2,0
P1833,19,768.8652631578948,4.094736842105263,6,0.47368421052631576,0.21052631578947367,0.013380281690140845,0.25,6,26,4,2
P1834,11,755.5972727272728,4.218181818181818,6,0.5,0.18181818181818182,0.008017492711370262,0.25,6,57,0,2
P1835,4,651.2725,4.3,4,0.5,0.0,0.005134788189987163,0.5,4,142,5,2
P1836,19,600.62,4.2368421052631575,6,0.2631578947368421,0.5263157894736842,0.014626635873749037,0.25,6,16,0,1
P1837,19,729.0331578947369,4.531578947368421,6,0.4473684210526316,0.21052631578947367,0.01321279554937413,0.25,6,18,4,2
P1838,1,1165.02,3.3,1,1.0,0.0,1.0,0.875,1,154,5,0
P1839,13,682.9676923076923,4.346153846153846,5,0.34615384615384615,0.5384615384615384,0.013993541442411194,0.375,5,382,0,1
P1840,18,527.9627777777778,4.35,6,0.19444444444444445,0.6111111111111112,0.013605442176870748,0.25,6,31,3,1
P1841,1,1111.98,4.5,1,1.0,0.0,1.0,0.875,1,1361,1,0
P1842,16,692.71,4.35625,5,0.46875,0.25,0.011904761904761904,0.375,5,105,3,2
P1843,20,637.38,4.3,6,0.25,0.65,0.014204545454545454,0.25,6,39,4,1
P1844,4,1066.7849999999999,4.6,2,0.75,0.0,0.004329004329004329,0.75,2,40,2,0
P1845,27,668.1633333333333,4.296296296296297,6,0.2962962962962963,0.4444444444444444,0.018960674157303372,0.25,6,14,3,2
P1846,10,823.609,4.4,6,0.45,0.4,0.010940919037199124,0.25,6,120,0,1
P1847,17,767.015294117647,4.352941176470588,5,0.5294117647058824,0.17647058823529413,0.013107170393215111,0.375,5,110,5,2
P1848,19,599.15,4.373684210526315,6,0.3157894736842105,0.5263157894736842,0.014649190439475714,0.25,6,47,3,1
P1849,11,940.330909090909,4.454545454545454,4,0.6363636363636364,0.18181818181818182,0.008716323296354992,0.5,4,102,2,0
P1850,3,467.34666666666664,4.433333333333334,3,0.0,1.0,0.005791505791505791,0.625,3,533,0,1
P1851,19,631.6589473684211,4.205263157894737,5,0.3157894736842105,0.47368421052631576,0.015637860082304528,0.375,5,225,2,1
P1852,5,920.9620000000001,4.12,3,0.8,0.0,0.004835589941972921,0.625,3,229,2,0
P1853,9,706.4000000000001,4.144444444444444,5,0.5555555555555556,0.1111111111111111,0.007563025210084034,0.375,5,245,1,2
P1854,18,569.6977777777778,4.361111111111111,6,0.19444444444444445,0.7222222222222222,0.013964313421256789,0.25,6,33,3,1
P1855,23,570.0552173913044,4.4173913043478255,6,0.2391304347826087,0.5652173913043478,0.015961138098542677,0.25,6,18,2,1
P1856,25,631.3188,4.356,6,0.28,0.56,0.017361111111111112,0.25,6,6,2,1
P1857,7,1043.1957142857143,4.042857142857143,4,1.0,0.0,0.005627009646302251,0.5,4,20,0,0
P1858,6,895.7933333333334,4.166666666666667,4,0.5833333333333334,0.16666666666666666,0.004838709677419355,0.5,4,79,4,2
P1859,8,826.9875,4.15,6,0.4375,0.25,0.010025062656641603,0.25,6,80,3,2
P1860,1,445.4,4.5,1,0.0,1.0,1.0,0.875,1,45,1,1
P1861,8,1040.03875,4.3375,4,0.8125,0.0,0.006384676775738229,0.5,4,166,4,0
P1862,16,745.413125,4.3,6,0.46875,0.3125,0.011347517730496455,0.25,6,9,1,2
P1863,2,447.34,4.25,2,0.0,1.0,0.002152852529601722,0.75,2,298,2,1
P1864,6,968.1333333333333,4.45,3,0.75,0.16666666666666666,0.004838709677419355,0.625,3,210,4,0
P1865,13,631.4938461538461,4.461538461538462,5,0.3076923076923077,0.5384615384615384,0.010325655281969817,0.375,5,62,3,1
P1866,5,591.336,4.1,3,0.2,0.6,0.0041946308724832215,0.625,3,103,2,1
P1867,15,719.4333333333333,4.16,6,0.4,0.3333333333333333,0.012417218543046357,0.25,6,95,3,2
P1868,22,656.8963636363636,4.359090909090909,5,0.2727272727272727,0.5454545454545454,0.015930485155684286,0.375,5,70,2,1
P1869,12,708.0475,4.108333333333333,5,0.4166666666666667,0.3333333333333333,0.009764035801464606,0.375,5,217,3,2
P1870,18,733.9305555555555,4.25,6,0.5277777777777778,0.2222222222222222,0.01276595744680851,0.25,6,23,2,2
P1871,10,929.8889999999999,4.37,5,0.85,0.0,0.009107468123861567,0.375,5,296,5,0
P1872,27,715.4548148148148,4.322222222222222,6,0.4444444444444444,0.37037037037037035,0.019189765458422176,0.25,6,55,2,2
P1873,23,578.5182608695652,4.452173913043478,5,0.17391304347826086,0.6956521739130435,0.016288951841359773,0.375,5,41,5,1
P1874,15,712.6066666666667,4.34,5,0.4,0.3333333333333333,0.014563106796116505,0.375,5,107,2,2
P1875,6,752.9033333333333,4.383333333333333,3,0.3333333333333333,0.3333333333333333,0.010101010101010102,0.625,3,518,2,2
P1876,15,773.9613333333333,4.426666666666667,5,0.5666666666666667,0.13333333333333333,0.0113464447806354,0.375,5,14,2,2
P1877,6,915.3516666666666,4.366666666666666,4,0.75,0.0,0.005141388174807198,0.5,4,124,3,0
P1878,21,643.3523809523809,4.433333333333333,6,0.2857142857142857,0.6190476190476191,0.015395894428152493,0.25,6,79,2,1
P1879,4,1092.8825000000002,4.15,3,0.875,0.0,0.0029133284777858705,0.625,3,67,4,0
P1880,14,810.1207142857144,4.25,6,0.5,0.14285714285714285,0.012444444444444444,0.25,6,18,5,2
P1881,13,574.8853846153846,4.523076923076923,5,0.11538461538461539,0.7692307692307693,0.010350318471337579,0.375,5,42,2,1
P1882,25,707.7616,4.3,6,0.36,0.44,0.02100840336134454,0.25,6,56,2,1
P1883,16,686.245,4.41875,6,0.4375,0.3125,0.01263823064770932,0.25,6,114,2,2
P1884,4,996.6975,4.375,4,0.75,0.25,0.003469210754553339,0.5,4,133,2,0
P1885,9,1026.4333333333334,4.577777777777778,4,0.7777777777777778,0.2222222222222222,0.006215469613259668,0.5,4,11,2,0
P1886,16,605.1025,4.20625,6,0.1875,0.625,0.011180992313067784,0.25,6,12,4,1
P1887,1,753.9,3.6,1,0.5,0.0,1.0,0.875,1,1395,5,2
P1888,5,514.182,4.18,4,0.1,0.8,0.004025764895330112,0.5,4,177,5,1
P1889,16,603.7725,4.25,4,0.25,0.6875,0.017259978425026967,0.5,4,307,3,1
P1890,3,548.01,4.5,1,0.0,1.0,0.007874015748031496,0.875,1,335,5,1
P1891,19,580.5505263157894,4.268421052631578,6,0.34210526315789475,0.3157894736842105,0.013352073085031623,0.25,6,31,4,2
P1892,19,641.3668421052631,4.2105263157894735,6,0.2894736842105263,0.5789473684210527,0.017723880597014924,0.25,6,268,2,1
P1893,5,1199.7279999999998,4.58,3,0.8,0.0,0.0041981528127623844,0.625,3,267,4,0
P1894,8,882.56875,4.5125,5,0.75,0.0,0.007554296506137866,0.375,5,290,5,0
P1895,19,719.638947368421,4.2894736842105265,5,0.47368421052631576,0.21052631578947367,0.014694508894044857,0.375,5,55,0,2
P1896,5,1084.644,4.38,3,0.8,0.0,0.0045207956600361665,0.625,3,274,4,0
P1897,3,696.5866666666667,3.9333333333333336,2,0.3333333333333333,0.3333333333333333,0.0028873917228103944,0.75,2,273,2,2
P1898,8,1028.05125,4.2375,5,0.875,0.0,0.005649717514124294,0.375,5,33,4,0
P1899,4,593.895,4.275,3,0.375,0.25,0.010610079575596816,0.625,3,584,4,2
P1900,3,802.8166666666666,4.5,2,0.5,0.0,0.0039011703511053317,0.75,2,45,5,2
P1901,13,847.7930769230769,4.253846153846154,6,0.5384615384615384,0.23076923076923078,0.01086048454469507,0.25,6,29,2,2
P1902,4,996.0150000000001,4.625,4,0.75,0.0,0.003629764065335753,0.5,4,132,5,2
P1903,7,1126.717142857143,4.328571428571428,4,0.7857142857142857,0.0,0.006439742410303588,0.5,4,275,2,0
P1904,5,1136.736,4.5200000000000005,3,0.9,0.0,0.004911591355599214,0.625,3,144,2,0
P1905,15,687.5026666666668,4.446666666666667,6,0.36666666666666664,0.4,0.011380880121396054,0.25,6,21,0,2
P1906,13,697.6315384615384,4.430769230769231,6,0.5,0.15384615384615385,0.011235955056179775,0.25,6,81,0,2
P1907,17,549.9888235294118,4.264705882352941,5,0.20588235294117646,0.5882352941176471,0.01241782322863404,0.375,5,73,2,1
P1908,14,778.5564285714285,4.378571428571428,4,0.5357142857142857,0.14285714285714285,0.00979706088173548,0.5,4,4,1,2
P1909,20,703.905,4.385,5,0.3,0.45,0.014204545454545454,0.375,5,43,3,2
P1910,14,848.7121428571429,4.321428571428571,5,0.5714285714285714,0.21428571428571427,0.010911925175370226,0.375,5,15,3,2
P1911,5,1251.752,4.0,2,1.0,0.0,0.004476275738585497,0.75,2,342,4,0
P1912,5,992.9559999999999,4.42,3,0.7,0.0,0.004363001745200698,0.625,3,225,2,2
P1913,19,546.7394736842105,4.3999999999999995,5,0.18421052631578946,0.6842105263157895,0.015793848711554447,0.375,5,125,2,1
P1914,1,466.0,4.1,1,0.0,1.0,1.0,0.875,1,972,1,1
P1915,6,1043.8500000000001,4.466666666666666,3,0.8333333333333334,0.16666666666666666,0.007623888182973317,0.625,3,341,2,0
P1916,5,583.882,4.0200000000000005,4,0.3,0.4,0.0043782837127845885,0.5,4,117,1,2
P1917,2,348.59000000000003,4.6,2,0.0,1.0,0.003169572107765452,0.75,2,333,2,1
P1918,11,904.6645454545454,4.372727272727273,3,0.7272727272727273,0.18181818181818182,0.007790368271954674,0.625,3,44,2,0
P1919,10,770.182,4.2,5,0.5,0.2,0.009267840593141797,0.375,5,28,2,2
P1920,4,512.6575,3.925,3,0.125,0.75,0.0034782608695652175,0.625,3,144,3,1
P1921,9,1002.1600000000001,4.622222222222223,3,0.9444444444444444,0.0,0.007058823529411765,0.625,3,97,3,0
P1922,7,910.6542857142857,4.142857142857143,4,0.7857142857142857,0.0,0.005833333333333334,0.5,4,231,2,0
P1923,20,606.758,4.279999999999999,6,0.275,0.55,0.01558846453624318,0.25,6,114,3,1
P1924,19,719.6357894736842,4.3999999999999995,5,0.3684210526315789,0.42105263157894735,0.020994475138121547,0.375,5,163,3,1
P1925,5,1184.718,4.5200000000000005,3,0.9,0.0,0.0035714285714285713,0.625,3,12,2,0
P1926,10,732.699,4.11,4,0.4,0.3,0.00855431993156544,0.5,4,137,3,2
P1927,17,764.7076470588236,4.364705882352942,6,0.47058823529411764,0.17647058823529413,0.013709677419354839,0.25,6,199,2,2
P1928,29,682.0544827586207,4.248275862068966,6,0.3103448275862069,0.5172413793103449,0.02321857485988791,0.25,6,26,3,1
P1929,13,738.7807692307692,4.246153846153846,6,0.5,0.38461538461538464,0.010046367851622875,0.25,6,39,2,1
P1930,17,620.5658823529412,4.435294117647059,6,0.4411764705882353,0.23529411764705882,0.01504424778761062,0.25,6,273,1,2
P1931,13,840.336923076923,4.576923076923077,6,0.5,0.3076923076923077,0.010458567980691875,0.25,6,124,4,2
P1932,8,1067.0275,4.375,5,0.875,0.125,0.009029345372460496,0.375,5,161,5,0
P1933,15,679.0593333333333,4.319999999999999,6,0.43333333333333335,0.3333333333333333,0.011691348402182385,0.25,6,89,2,2
P1934,16,837.046875,4.16875,6,0.625,0.1875,0.013266998341625208,0.25,6,256,3,0
P1935,31,596.1222580645161,4.251612903225807,6,0.25806451612903225,0.5806451612903226,0.02211126961483595,0.25,6,58,4,1
P1936,23,651.9682608695653,4.3478260869565215,6,0.34782608695652173,0.391304347826087,0.017746913580246913,0.25,6,53,5,2
P1937,2,421.885,4.65,2,0.0,1.0,0.004728132387706856,0.75,2,957,3,1
P1938,12,797.7666666666668,4.416666666666667,6,0.5833333333333334,0.16666666666666666,0.009456264775413711,0.25,6,90,3,2
P1939,19,615.1078947368421,4.252631578947368,6,0.2631578947368421,0.631578947368421,0.016407599309153715,0.25,6,93,2,1
P1940,11,1043.3390909090908,4.3,4,0.8636363636363636,0.0,0.00946643717728055,0.5,4,192,2,0
P1941,9,1178.6077777777778,4.355555555555556,5,1.0,0.0,0.006838905775075988,0.375,5,66,2,0
P1942,15,891.564,4.326666666666667,4,0.7333333333333333,0.0,0.010630758327427357,0.5,4,4,2,2
P1943,17,716.3405882352941,4.3999999999999995,6,0.4117647058823529,0.23529411764705882,0.013006885998469778,0.25,6,109,2,2
P1944,27,604.2962962962963,4.192592592592593,6,0.24074074074074073,0.5925925925925926,0.021293375394321766,0.25,6,111,3,1
P1945,19,688.5147368421053,4.1684210526315795,5,0.3157894736842105,0.5263157894736842,0.013494318181818182,0.375,5,6,3,1
P1946,23,641.9539130434783,4.356521739130435,6,0.2608695652173913,0.5217391304347826,0.016335227272727272,0.25,6,9,3,1
P1947,18,763.365,4.422222222222222,6,0.4166666666666667,0.2222222222222222,0.014539579967689823,0.25,6,29,1,2
P1948,11,915.2781818181818,4.454545454545454,5,0.6363636363636364,0.2727272727272727,0.00792507204610951,0.375,5,70,2,0
P1949,7,703.6828571428571,4.2,5,0.35714285714285715,0.2857142857142857,0.00548159749412686,0.375,5,88,1,2
P1950,24,666.5429166666667,4.170833333333333,6,0.22916666666666666,0.625,0.01818181818181818,0.25,6,74,3,1
P1951,10,1030.588,4.29,4,0.8,0.0,0.008264462809917356,0.5,4,27,4,0
P1952,23,629.4378260869565,4.3478260869565215,6,0.2608695652173913,0.5652173913043478,0.016751638747268753,0.25,6,69,2,1
P1953,13,718.1176923076923,4.2153846153846155,5,0.4230769230769231,0.3076923076923077,0.01070840197693575,0.375,5,164,1,2
P1954,17,722.0158823529412,4.341176470588235,6,0.35294117647058826,0.47058823529411764,0.011675824175824176,0.25,6,5,3,1
P1955,25,644.5304,4.404,6,0.28,0.6,0.021367521367521368,0.25,6,283,1,1
P1956,10,705.009,4.05,5,0.4,0.3,0.010330578512396695,0.375,5,230,4,2
P1957,16,778.135625,4.55,5,0.53125,0.25,0.011544011544011544,0.375,5,73,2,2
P1958,26,679.3307692307692,4.3076923076923075,6,0.2692307692307692,0.5,0.020155038759689922,0.25,6,138,2,1
P1959,13,586.7638461538462,4.446153846153846,6,0.3076923076923077,0.38461538461538464,0.010466988727858293,0.25,6,48,3,2
P1960,3,716.1933333333333,4.033333333333334,2,0.5,0.0,0.005681818181818182,0.75,2,687,3,2
P1961,12,1073.4325000000001,4.408333333333333,4,0.875,0.0,0.008547008547008548,0.5,4,13,2,0
P1962,16,681.3575,4.38125,6,0.4375,0.25,0.01263823064770932,0.25,6,91,4,2
P1963,6,1068.9483333333333,4.166666666666667,4,0.9166666666666666,0.0,0.007623888182973317,0.5,4,568,3,0
P1964,4,965.9375,4.525,4,0.875,0.0,0.00980392156862745,0.5,4,893,2,0
P1965,12,903.565,4.2250000000000005,6,0.625,0.16666666666666666,0.008620689655172414,0.25,6,17,4,2
P1966,24,616.7595833333334,4.3,6,0.25,0.5833333333333334,0.017391304347826087,0.25,6,2,3,1
P1967,12,578.3175,4.375,5,0.20833333333333334,0.6666666666666666,0.010362694300518135,0.375,5,245,2,1
P1968,2,716.435,4.9,2,0.5,0.0,0.002328288707799767,0.75,2,598,4,2
P1969,9,999.9233333333333,4.466666666666667,4,0.8333333333333334,0.1111111111111111,0.007819287576020852,0.5,4,274,2,0
P1970,9,904.9433333333333,4.333333333333333,4,0.5555555555555556,0.1111111111111111,0.012244897959183673,0.5,4,709,2,2
P1971,7,563.5942857142857,4.3,4,0.14285714285714285,0.7142857142857143,0.008684863523573201,0.5,4,100,1,1
P1972,7,951.6914285714286,4.114285714285715,5,0.7857142857142857,0.0,0.009762900976290097,0.375,5,329,3,0
P1973,24,603.3874999999999,4.366666666666666,6,0.25,0.625,0.017595307917888565,0.25,6,87,3,1
P1974,8,790.54125,4.1,4,0.5,0.125,0.008869179600886918,0.5,4,313,2,2
P1975,5,436.712,4.4399999999999995,4,0.1,0.8,0.00865051903114187,0.5,4,199,1,1
P1976,25,642.2696,4.276,6,0.28,0.52,0.01789549033643522,0.25,6,26,4,1
P1977,4,656.3,4.3,3,0.375,0.5,0.0040609137055837565,0.625,3,5,2,1
P1978,6,855.1916666666666,4.216666666666666,4,0.75,0.16666666666666666,0.0056657223796034,0.5,4,88,4,0
P1979,17,705.084705882353,4.194117647058824,6,0.38235294117647056,0.47058823529411764,0.025718608169440244,0.25,6,518,1,1
P1980,9,906.1466666666666,4.422222222222222,5,0.6666666666666666,0.1111111111111111,0.008637236084452975,0.375,5,65,2,2
P1981,2,767.5450000000001,4.6,2,0.25,0.5,0.002173913043478261,0.75,2,15,4,2
P1982,9,655.3277777777778,4.611111111111111,6,0.3888888888888889,0.2222222222222222,0.007205764611689352,0.25,6,163,0,2
P1983,3,499.6433333333334,3.8666666666666667,3,0.3333333333333333,0.3333333333333333,0.0026642984014209592,0.625,3,186,5,2
P1984,21,663.35,4.309523809523809,6,0.35714285714285715,0.42857142857142855,0.01718494271685761,0.25,6,58,2,1
P1985,4,501.59749999999997,4.225,2,0.125,0.75,0.006993006993006993,0.75,2,29,4,1
P1986,4,537.905,4.125,4,0.125,0.75,0.0037209302325581397,0.5,4,90,0,1
P1987,27,665.1318518518519,4.318518518518518,6,0.2777777777777778,0.5555555555555556,0.022332506203473945,0.25,6,130,0,1
P1988,17,775.6617647058823,4.2823529411764705,6,0.5588235294117647,0.17647058823529413,0.01400329489291598,0.25,6,232,2,2
P1989,10,758.3860000000001,4.4399999999999995,6,0.45,0.2,0.009157509157509158,0.25,6,93,1,2
P1990,26,701.53,4.315384615384615,6,0.38461538461538464,0.4230769230769231,0.021052631578947368,0.25,6,72,2,1
P1991,6,1162.7666666666667,4.133333333333334,3,0.8333333333333334,0.0,0.005763688760806916,0.625,3,405,4,0
P1992,19,677.1489473684211,4.28421052631579,5,0.3157894736842105,0.42105263157894735,0.014481707317073171,0.375,5,66,2,2
P1993,6,853.7199999999999,4.45,3,0.6666666666666666,0.16666666666666666,0.00487408610885459,0.625,3,77,4,0
P1994,1,557.8,4.2,1,0.0,1.0,1.0,0.875,1,960,0,1
P1995,4,576.3975,4.325,3,0.375,0.5,0.0035971223021582736,0.625,3,108,1,1
P1996,16,878.44625,4.35,5,0.5625,0.125,0.011730205278592375,0.375,5,25,4,2
