Rank,UserID,CourseID,CourseCategory,CourseLevel,CourseType,CourseRating,RecommendationScore,pop_score,cat_score,lvl_score,rating_score,Segment,TargetLevel,MatchReason
5,U1969,C0058,Health & Wellness,Advanced,Hybrid,3.9,0.63125,0.0,1.0,1.0,0.725,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Perfect Advanced level fit
6,U1969,C0397,Health & Wellness,Advanced,Live,3.6,0.6125,0.0,1.0,1.0,0.65,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Perfect Advanced level fit
7,U1969,C0222,Health & Wellness,Intermediate,Video,5.0,0.6,0.0,1.0,0.5,1.0,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Close to your target level · Highly rated (5.0★)
8,U1969,C0209,Health & Wellness,Intermediate,Hybrid,4.9,0.59375,0.0,1.0,0.5,0.9750000000000001,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Close to your target level · Highly rated (4.9★)
1,U1973,C0375,Business,Intermediate,Video,4.3,0.9175403225806451,0.8709677419354839,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
2,U1973,C0342,Business,Intermediate,Hybrid,4.3,0.9078629032258065,0.8387096774193549,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
3,U1973,C0095,Business,Intermediate,Video,4.1,0.905040322580645,0.8709677419354839,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
4,U1973,C0187,Business,Intermediate,Video,4.7,0.9038306451612903,0.7419354838709677,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
5,U1973,C0216,Business,Intermediate,Hybrid,4.7,0.8941532258064515,0.7096774193548387,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
6,U1973,C0226,Business,Intermediate,Video,4.2,0.8919354838709677,0.8064516129032258,1.0,1.0,0.8,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
7,U1973,C0334,Business,Intermediate,Self-Paced,4.5,0.8913306451612903,0.7419354838709677,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
8,U1973,C0067,Business,Intermediate,Video,4.3,0.8691532258064516,0.7096774193548387,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
1,U1975,C0198,Business,Beginner,Video,4.6,0.9125,0.7916666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U1975,C0326,Business,Beginner,Self-Paced,4.3,0.90625,0.8333333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U1975,C0207,Business,Beginner,Video,4.8,0.9000000000000001,0.7083333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
4,U1975,C0035,Business,Beginner,Video,3.9,0.8937499999999999,0.875,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group
5,U1975,C0172,Business,Beginner,Self-Paced,4.3,0.8875,0.7708333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
6,U1975,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U1975,C0382,Business,Beginner,Self-Paced,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U1975,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U1978,C0192,Technology,Intermediate,Video,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
2,U1978,C0151,Technology,Intermediate,Video,4.7,0.83125,0.5,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.7★)
3,U1978,C0221,Technology,Intermediate,Video,4.4,0.8312499999999999,0.5625,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.4★)
4,U1978,C0123,Technology,Intermediate,Live,4.1,0.8312499999999999,0.625,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
5,U1978,C0360,Technology,Intermediate,Video,4.2,0.825,0.5833333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.2★)
6,U1978,C0312,Technology,Intermediate,Video,4.5,0.825,0.5208333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.5★)
7,U1978,C0124,Technology,Intermediate,Live,4.1,0.81875,0.5833333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.1★)
8,U1978,C0037,Technology,Intermediate,Self-Paced,4.2,0.8187499999999999,0.5625,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.2★)
1,U1979,C0059,Data Science,Beginner,Video,4.6,0.8250000000000001,0.5,1.0,1.0,0.8999999999999999,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.6★)
2,U1979,C0186,Data Science,Beginner,Video,4.4,0.8125000000000001,0.5,1.0,1.0,0.8500000000000001,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Well rated (4.4★)
3,U1979,C0119,Data Science,Beginner,Self-Paced,3.6,0.7625000000000001,0.5,1.0,1.0,0.65,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit
4,U1979,C0318,Technology,Beginner,Self-Paced,4.7,0.73125,1.0,0.0,1.0,0.925,🌿 Casual Browser,Beginner,Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
5,U1979,C0122,Technology,Beginner,Hybrid,4.7,0.73125,1.0,0.0,1.0,0.925,🌿 Casual Browser,Beginner,Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
6,U1979,C0183,Data Science,Beginner,Hybrid,5.0,0.7,0.0,1.0,1.0,1.0,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (5.0★)
7,U1979,C0359,Data Science,Beginner,Self-Paced,4.8,0.6875,0.0,1.0,1.0,0.95,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.8★)
8,U1979,C0313,Data Science,Beginner,Live,4.7,0.68125,0.0,1.0,1.0,0.925,🌿 Casual Browser,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U1981,C0274,Marketing,Beginner,Video,4.2,0.8812500000000001,0.7708333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
2,U1981,C0096,Marketing,Beginner,Video,4.6,0.88125,0.6875,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
3,U1981,C0384,Marketing,Beginner,Hybrid,4.4,0.8750000000000001,0.7083333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
4,U1981,C0014,Marketing,Beginner,Hybrid,4.9,0.86875,0.5833333333333334,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Highly rated (4.9★)
5,U1981,C0302,Marketing,Beginner,Video,5.0,0.8687499999999999,0.5625,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Highly rated (5.0★)
6,U1981,C0114,Marketing,Beginner,Video,4.2,0.8625,0.7083333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
7,U1981,C0091,Marketing,Beginner,Video,4.0,0.85625,0.7291666666666666,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
8,U1981,C0105,Marketing,Beginner,Video,4.5,0.85625,0.625,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
1,U1984,C0226,Business,Intermediate,Video,4.2,0.8499999999999999,0.6666666666666666,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
2,U1984,C0063,Business,Intermediate,Video,4.0,0.8374999999999999,0.6666666666666666,1.0,1.0,0.75,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
3,U1984,C0139,Business,Intermediate,Self-Paced,4.5,0.8374999999999999,0.5625,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.5★)
4,U1984,C0212,Business,Intermediate,Video,4.4,0.81875,0.5208333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.4★)
5,U1984,C0243,Business,Intermediate,Hybrid,4.3,0.8125,0.5208333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.3★)
6,U1984,C0334,Business,Intermediate,Self-Paced,4.5,0.8125,0.4791666666666667,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.5★)
7,U1984,C0145,Business,Intermediate,Hybrid,4.6,0.8124999999999999,0.4583333333333333,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.6★)
8,U1984,C0342,Business,Intermediate,Hybrid,4.3,0.8062500000000001,0.5,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.3★)
1,U1986,C0375,Business,Intermediate,Video,4.3,0.92625,0.9,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
2,U1986,C0003,Business,Intermediate,Video,3.9,0.92125,0.9666666666666667,1.0,1.0,0.725,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group
3,U1986,C0342,Business,Intermediate,Hybrid,4.3,0.91625,0.8666666666666667,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
4,U1986,C0187,Business,Intermediate,Video,4.7,0.9112499999999999,0.7666666666666667,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
5,U1986,C0216,Business,Intermediate,Hybrid,4.7,0.9012499999999999,0.7333333333333333,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
6,U1986,C0226,Business,Intermediate,Video,4.2,0.8999999999999999,0.8333333333333334,1.0,1.0,0.8,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
7,U1986,C0334,Business,Intermediate,Self-Paced,4.5,0.8987499999999999,0.7666666666666667,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
8,U1986,C0225,Business,Intermediate,Hybrid,4.1,0.8937499999999999,0.8333333333333334,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
1,U1987,C0193,Design,Beginner,Live,4.8,0.9125000000000001,0.75,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
2,U1987,C0078,Design,Beginner,Hybrid,4.4,0.9125,0.8333333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
3,U1987,C0259,Design,Beginner,Hybrid,4.9,0.8937499999999999,0.6666666666666666,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.9★)
4,U1987,C0200,Design,Beginner,Live,5.0,0.8875,0.625,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
5,U1987,C0115,Design,Beginner,Live,4.4,0.8750000000000001,0.7083333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
6,U1987,C0229,Design,Beginner,Video,4.5,0.8625,0.6458333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
7,U1987,C0126,Design,Beginner,Live,4.6,0.8562500000000001,0.6041666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
8,U1987,C0230,Design,Beginner,Self-Paced,5.0,0.85625,0.5208333333333334,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Design interest · Perfect Beginner level fit · Highly rated (5.0★)
1,U1988,C0192,Technology,Intermediate,Video,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
2,U1988,C0151,Technology,Intermediate,Video,4.7,0.83125,0.5,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.7★)
3,U1988,C0123,Technology,Intermediate,Live,4.1,0.8312499999999999,0.625,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
